,index,date,county,fips_code,inflow,outflow,net_flow
5026,497,2021-07-31,       Cattaraugus County,36009,589414.0,596264.0,-6850.0
5027,601,2021-07-31,       Cayuga County,36011,543457.0,657958.0,-114501.0
5028,705,2021-07-31,       Chautauqua County,36013,1022608.0,1106333.0,-83725.0
5029,809,2021-07-31,       Chemung County,36015,746697.0,711916.0,34781.0
5030,913,2021-07-31,       Chenango County,36017,252719.0,341841.0,-89122.0
5031,1017,2021-07-31,       Clinton County,36019,537721.0,523660.0,14061.0
5032,1121,2021-07-31,       Columbia County,36021,369923.0,506309.0,-136386.0
5033,1225,2021-07-31,       Cortland County,36023,396739.0,357324.0,39415.0
5034,1329,2021-07-31,       Delaware County,36025,223910.0,312479.0,-88569.0
5035,1433,2021-07-31,       Dutchess County,36027,2038018.0,2443470.0,-405452.0
5036,1537,2021-07-31,       Erie County,36029,7032964.0,6983580.0,49384.0
5037,1641,2021-07-31,       Essex County,36031,344187.0,252305.0,91882.0
5038,1745,2021-07-31,       Franklin County,36033,339198.0,395462.0,-56264.0
5039,1849,2021-07-31,       Fulton County,36035,338674.0,442001.0,-103327.0
5040,1953,2021-07-31,       Genesee County,36037,600385.0,426909.0,173476.0
5041,2057,2021-07-31,       Greene County,36039,321202.0,358033.0,-36831.0
5042,2161,2021-07-31,       Hamilton County,36041,55699.0,30361.0,25338.0
5043,2265,2021-07-31,       Herkimer County,36043,445658.0,507458.0,-61800.0
5044,2369,2021-07-31,       Jefferson County,36045,1025560.0,905469.0,120091.0
5045,2473,2021-07-31,       Kings County,36047,16637309.0,19133098.0,-2495789.0
5046,2577,2021-07-31,       Lewis County,36049,140290.0,237316.0,-97026.0
5047,2681,2021-07-31,       Livingston County,36051,403298.0,507144.0,-103846.0
5048,2785,2021-07-31,       Madison County,36053,421734.0,563570.0,-141836.0
5049,2889,2021-07-31,       Monroe County,36055,5393234.0,5582563.0,-189329.0
5050,2993,2021-07-31,       Montgomery County,36057,433044.0,408577.0,24467.0
5051,3097,2021-07-31,       Nassau County,36059,12331716.0,13392938.0,-1061222.0
5052,3201,2021-07-31,       New York County,36061,16520999.0,9555642.0,6965357.0
5053,3305,2021-07-31,       Niagara County,36063,1759760.0,1742108.0,17652.0
5054,3409,2021-07-31,       Oneida County,36065,1906321.0,1764487.0,141834.0
5055,3513,2021-07-31,       Onondaga County,36067,3851243.0,3570976.0,280267.0
5056,3617,2021-07-31,       Ontario County,36069,1130736.0,925166.0,205570.0
5057,3721,2021-07-31,       Orange County,36071,3356797.0,3496627.0,-139830.0
5058,3825,2021-07-31,       Orleans County,36073,172594.0,285295.0,-112701.0
5059,3929,2021-07-31,       Oswego County,36075,716463.0,996874.0,-280411.0
5060,4033,2021-07-31,       Otsego County,36077,527052.0,392240.0,134812.0
5061,4137,2021-07-31,       Putnam County,36079,625922.0,987463.0,-361541.0
5062,4241,2021-07-31,       Queens County,36081,16026187.0,18566632.0,-2540445.0
5063,4345,2021-07-31,       Rensselaer County,36083,1005712.0,1273182.0,-267470.0
5064,4449,2021-07-31,       Richmond County,36085,3429384.0,4433195.0,-1003811.0
5065,4553,2021-07-31,       Rockland County,36087,2283914.0,2890252.0,-606338.0
5066,4761,2021-07-31,       Saratoga County,36091,1773049.0,1980427.0,-207378.0
5067,4865,2021-07-31,       Schenectady County,36093,932452.0,1121088.0,-188636.0
5068,4969,2021-07-31,       Schoharie County,36095,172252.0,229117.0,-56865.0
5069,5073,2021-07-31,       Schuyler County,36097,161497.0,143687.0,17810.0
5070,5177,2021-07-31,       Seneca County,36099,280694.0,232979.0,47715.0
5071,4657,2021-07-31,       St. Lawrence County,36089,636641.0,730854.0,-94213.0
5072,5281,2021-07-31,       Steuben County,36101,708178.0,812433.0,-104255.0
5073,5385,2021-07-31,       Suffolk County,36103,13733293.0,14649557.0,-916264.0
5074,5489,2021-07-31,       Sullivan County,36105,432641.0,563550.0,-130909.0
5075,5593,2021-07-31,       Tioga County,36107,245989.0,457689.0,-211700.0
5076,5697,2021-07-31,       Tompkins County,36109,677385.0,668253.0,9132.0
5077,5801,2021-07-31,       Ulster County,36111,1158876.0,1427459.0,-268583.0
5078,5905,2021-07-31,       Warren County,36113,1328114.0,477690.0,850424.0
5079,6009,2021-07-31,       Washington County,36115,261356.0,527793.0,-266437.0
5080,6113,2021-07-31,       Wayne County,36117,426287.0,758900.0,-332613.0
5081,6217,2021-07-31,       Westchester County,36119,7068904.0,8026080.0,-957176.0
5082,6321,2021-07-31,       Wyoming County,36121,165704.0,284740.0,-119036.0
5083,6425,2021-07-31,       Yates County,36123,140285.0,178940.0,-38655.0
5084,82,2021-08-07,       Albany County,36001,2650581.0,2355668.0,294913.0
5085,186,2021-08-07,       Allegany County,36003,223398.0,393844.0,-170446.0
5086,290,2021-08-07,       Bronx County,36005,8696549.0,9068119.0,-371570.0
5087,394,2021-08-07,       Broome County,36007,1697053.0,1611932.0,85121.0
5088,498,2021-08-07,       Cattaraugus County,36009,634940.0,634621.0,319.0
5089,602,2021-08-07,       Cayuga County,36011,574360.0,663866.0,-89506.0
5090,706,2021-08-07,       Chautauqua County,36013,1058975.0,1121103.0,-62128.0
5091,810,2021-08-07,       Chemung County,36015,799466.0,739905.0,59561.0
5092,914,2021-08-07,       Chenango County,36017,262019.0,357521.0,-95502.0
5093,1018,2021-08-07,       Clinton County,36019,557235.0,557679.0,-444.0
5094,1122,2021-08-07,       Columbia County,36021,384247.0,529335.0,-145088.0
5095,1226,2021-08-07,       Cortland County,36023,461978.0,393871.0,68107.0
5096,1330,2021-08-07,       Delaware County,36025,225814.0,312227.0,-86413.0
5097,1434,2021-08-07,       Dutchess County,36027,2085101.0,2549679.0,-464578.0
5098,1538,2021-08-07,       Erie County,36029,7360550.0,7355233.0,5317.0
5099,1642,2021-08-07,       Essex County,36031,443532.0,272832.0,170700.0
5100,1746,2021-08-07,       Franklin County,36033,360920.0,396030.0,-35110.0
5101,1850,2021-08-07,       Fulton County,36035,359114.0,464367.0,-105253.0
5102,1954,2021-08-07,       Genesee County,36037,636961.0,459161.0,177800.0
5103,2058,2021-08-07,       Greene County,36039,335960.0,373443.0,-37483.0
5104,2162,2021-08-07,       Hamilton County,36041,56828.0,34593.0,22235.0
5105,2266,2021-08-07,       Herkimer County,36043,480944.0,543775.0,-62831.0
5106,2370,2021-08-07,       Jefferson County,36045,1085962.0,942046.0,143916.0
5107,2474,2021-08-07,       Kings County,36047,16873021.0,19489655.0,-2616634.0
5108,2578,2021-08-07,       Lewis County,36049,138653.0,236298.0,-97645.0
5109,2682,2021-08-07,       Livingston County,36051,436603.0,547219.0,-110616.0
5110,2786,2021-08-07,       Madison County,36053,432831.0,580761.0,-147930.0
5111,2890,2021-08-07,       Monroe County,36055,5656048.0,5971737.0,-315689.0
5112,2994,2021-08-07,       Montgomery County,36057,448269.0,418497.0,29772.0
5113,3098,2021-08-07,       Nassau County,36059,12659756.0,13709463.0,-1049707.0
5114,3202,2021-08-07,       New York County,36061,16571697.0,9725956.0,6845741.0
5115,3306,2021-08-07,       Niagara County,36063,1834828.0,1797259.0,37569.0
5116,3410,2021-08-07,       Oneida County,36065,1987218.0,1874961.0,112257.0
5117,3514,2021-08-07,       Onondaga County,36067,3949729.0,3785772.0,163957.0
5118,3618,2021-08-07,       Ontario County,36069,1256873.0,938351.0,318522.0
5119,3722,2021-08-07,       Orange County,36071,3478677.0,3636006.0,-157329.0
5120,3826,2021-08-07,       Orleans County,36073,176681.0,323739.0,-147058.0
5121,3930,2021-08-07,       Oswego County,36075,742293.0,1039498.0,-297205.0
5122,4034,2021-08-07,       Otsego County,36077,558499.0,402955.0,155544.0
5123,4138,2021-08-07,       Putnam County,36079,667467.0,1020931.0,-353464.0
5124,4242,2021-08-07,       Queens County,36081,16186669.0,19035980.0,-2849311.0
5125,4346,2021-08-07,       Rensselaer County,36083,1058865.0,1368572.0,-309707.0
5126,4450,2021-08-07,       Richmond County,36085,3509667.0,4519341.0,-1009674.0
5127,4554,2021-08-07,       Rockland County,36087,2448788.0,3067046.0,-618258.0
5128,4762,2021-08-07,       Saratoga County,36091,1886308.0,2096490.0,-210182.0
5129,4866,2021-08-07,       Schenectady County,36093,978448.0,1157094.0,-178646.0
5130,4970,2021-08-07,       Schoharie County,36095,173767.0,238585.0,-64818.0
5131,5074,2021-08-07,       Schuyler County,36097,272416.0,139095.0,133321.0
5132,5178,2021-08-07,       Seneca County,36099,302486.0,244118.0,58368.0
5133,4658,2021-08-07,       St. Lawrence County,36089,660877.0,783795.0,-122918.0
5134,5282,2021-08-07,       Steuben County,36101,720571.0,838290.0,-117719.0
5135,5386,2021-08-07,       Suffolk County,36103,13963335.0,14852516.0,-889181.0
5136,5490,2021-08-07,       Sullivan County,36105,485929.0,587912.0,-101983.0
5137,5594,2021-08-07,       Tioga County,36107,247476.0,456522.0,-209046.0
5138,5698,2021-08-07,       Tompkins County,36109,750787.0,739648.0,11139.0
5139,5802,2021-08-07,       Ulster County,36111,1240237.0,1481164.0,-240927.0
5140,5906,2021-08-07,       Warren County,36113,1418015.0,474562.0,943453.0
5141,6010,2021-08-07,       Washington County,36115,268333.0,534792.0,-266459.0
5142,6114,2021-08-07,       Wayne County,36117,449153.0,782709.0,-333556.0
5143,6218,2021-08-07,       Westchester County,36119,7433253.0,8427291.0,-994038.0
5144,6322,2021-08-07,       Wyoming County,36121,189008.0,312385.0,-123377.0
5145,6426,2021-08-07,       Yates County,36123,157690.0,203818.0,-46128.0
5146,83,2021-08-14,       Albany County,36001,2638702.0,2296194.0,342508.0
5147,187,2021-08-14,       Allegany County,36003,228076.0,392245.0,-164169.0
5148,291,2021-08-14,       Bronx County,36005,8375561.0,9185951.0,-810390.0
5149,395,2021-08-14,       Broome County,36007,1663704.0,1590216.0,73488.0
5150,499,2021-08-14,       Cattaraugus County,36009,620902.0,622671.0,-1769.0
5151,603,2021-08-14,       Cayuga County,36011,561148.0,673002.0,-111854.0
5152,707,2021-08-14,       Chautauqua County,36013,1026482.0,1149606.0,-123124.0
5153,811,2021-08-14,       Chemung County,36015,767201.0,746392.0,20809.0
5154,915,2021-08-14,       Chenango County,36017,272985.0,355517.0,-82532.0
5155,1019,2021-08-14,       Clinton County,36019,546229.0,550046.0,-3817.0
5156,1123,2021-08-14,       Columbia County,36021,372830.0,554565.0,-181735.0
5157,1227,2021-08-14,       Cortland County,36023,413552.0,377372.0,36180.0
5158,1331,2021-08-14,       Delaware County,36025,228631.0,345400.0,-116769.0
5159,1435,2021-08-14,       Dutchess County,36027,2094287.0,2566399.0,-472112.0
5160,1539,2021-08-14,       Erie County,36029,7397675.0,7378139.0,19536.0
5161,1643,2021-08-14,       Essex County,36031,343069.0,295833.0,47236.0
5162,1747,2021-08-14,       Franklin County,36033,370360.0,403254.0,-32894.0
5163,1851,2021-08-14,       Fulton County,36035,345546.0,464267.0,-118721.0
5164,1955,2021-08-14,       Genesee County,36037,684320.0,460766.0,223554.0
5165,2059,2021-08-14,       Greene County,36039,323480.0,367153.0,-43673.0
5166,2163,2021-08-14,       Hamilton County,36041,48290.0,36078.0,12212.0
5167,2267,2021-08-14,       Herkimer County,36043,484252.0,540864.0,-56612.0
5168,2371,2021-08-14,       Jefferson County,36045,1066568.0,929974.0,136594.0
5169,2475,2021-08-14,       Kings County,36047,16873858.0,19622953.0,-2749095.0
5170,2579,2021-08-14,       Lewis County,36049,141336.0,236857.0,-95521.0
5171,2683,2021-08-14,       Livingston County,36051,442580.0,549357.0,-106777.0
5172,2787,2021-08-14,       Madison County,36053,425020.0,577404.0,-152384.0
5173,2891,2021-08-14,       Monroe County,36055,5700594.0,5969001.0,-268407.0
5174,2995,2021-08-14,       Montgomery County,36057,445432.0,420504.0,24928.0
5175,3099,2021-08-14,       Nassau County,36059,12677763.0,13846416.0,-1168653.0
5176,3203,2021-08-14,       New York County,36061,15852964.0,9596050.0,6256914.0
5177,3307,2021-08-14,       Niagara County,36063,1800978.0,1812872.0,-11894.0
5178,3411,2021-08-14,       Oneida County,36065,1994354.0,1874479.0,119875.0
5179,3515,2021-08-14,       Onondaga County,36067,3964420.0,3773661.0,190759.0
5180,3619,2021-08-14,       Ontario County,36069,1218465.0,955100.0,263365.0
5181,3723,2021-08-14,       Orange County,36071,3496758.0,3596968.0,-100210.0
5182,3827,2021-08-14,       Orleans County,36073,163271.0,310898.0,-147627.0
5183,3931,2021-08-14,       Oswego County,36075,749709.0,1041937.0,-292228.0
5184,4035,2021-08-14,       Otsego County,36077,569154.0,445098.0,124056.0
5185,4139,2021-08-14,       Putnam County,36079,622213.0,1012520.0,-390307.0
5186,4243,2021-08-14,       Queens County,36081,16683031.0,19247818.0,-2564787.0
5187,4347,2021-08-14,       Rensselaer County,36083,1052482.0,1345531.0,-293049.0
5188,4451,2021-08-14,       Richmond County,36085,3458692.0,4456382.0,-997690.0
5189,4555,2021-08-14,       Rockland County,36087,2446619.0,3051049.0,-604430.0
5190,4763,2021-08-14,       Saratoga County,36091,1895093.0,2117403.0,-222310.0
5191,4867,2021-08-14,       Schenectady County,36093,977713.0,1163339.0,-185626.0
5192,4971,2021-08-14,       Schoharie County,36095,196616.0,250128.0,-53512.0
5193,5075,2021-08-14,       Schuyler County,36097,196929.0,141168.0,55761.0
5194,5179,2021-08-14,       Seneca County,36099,309242.0,256545.0,52697.0
5195,4659,2021-08-14,       St. Lawrence County,36089,652497.0,809945.0,-157448.0
5196,5283,2021-08-14,       Steuben County,36101,725878.0,836294.0,-110416.0
5197,5387,2021-08-14,       Suffolk County,36103,13996166.0,15355436.0,-1359270.0
5198,5491,2021-08-14,       Sullivan County,36105,432522.0,616611.0,-184089.0
5199,5595,2021-08-14,       Tioga County,36107,266726.0,460830.0,-194104.0
5200,5699,2021-08-14,       Tompkins County,36109,771995.0,721179.0,50816.0
5201,5803,2021-08-14,       Ulster County,36111,1132844.0,1461382.0,-328538.0
5202,5907,2021-08-14,       Warren County,36113,1455116.0,513103.0,942013.0
5203,6011,2021-08-14,       Washington County,36115,274072.0,548157.0,-274085.0
5204,6115,2021-08-14,       Wayne County,36117,435078.0,769713.0,-334635.0
5205,6219,2021-08-14,       Westchester County,36119,7341087.0,8413750.0,-1072663.0
5206,6323,2021-08-14,       Wyoming County,36121,180627.0,294652.0,-114025.0
5207,6427,2021-08-14,       Yates County,36123,142039.0,194195.0,-52156.0
5208,84,2021-08-21,       Albany County,36001,2913051.0,2273468.0,639583.0
5209,188,2021-08-21,       Allegany County,36003,217094.0,364980.0,-147886.0
5210,292,2021-08-21,       Bronx County,36005,7942689.0,8734293.0,-791604.0
5211,396,2021-08-21,       Broome County,36007,2027909.0,1587252.0,440657.0
5212,500,2021-08-21,       Cattaraugus County,36009,647967.0,643304.0,4663.0
5213,604,2021-08-21,       Cayuga County,36011,535992.0,666671.0,-130679.0
5214,708,2021-08-21,       Chautauqua County,36013,1063746.0,1174779.0,-111033.0
5215,812,2021-08-21,       Chemung County,36015,787462.0,738257.0,49205.0
5216,916,2021-08-21,       Chenango County,36017,248720.0,369428.0,-120708.0
5217,1020,2021-08-21,       Clinton County,36019,558784.0,584084.0,-25300.0
5218,1124,2021-08-21,       Columbia County,36021,345319.0,511448.0,-166129.0
5219,1228,2021-08-21,       Cortland County,36023,419818.0,368881.0,50937.0
5220,1332,2021-08-21,       Delaware County,36025,228863.0,320046.0,-91183.0
5221,1436,2021-08-21,       Dutchess County,36027,2015620.0,2505461.0,-489841.0
5222,1540,2021-08-21,       Erie County,36029,7164775.0,7343594.0,-178819.0
5223,1644,2021-08-21,       Essex County,36031,299444.0,251028.0,48416.0
5224,1748,2021-08-21,       Franklin County,36033,330305.0,393536.0,-63231.0
5225,1852,2021-08-21,       Fulton County,36035,334043.0,463305.0,-129262.0
5226,1956,2021-08-21,       Genesee County,36037,602295.0,439883.0,162412.0
5227,2060,2021-08-21,       Greene County,36039,288907.0,374376.0,-85469.0
5228,2164,2021-08-21,       Hamilton County,36041,38584.0,30669.0,7915.0
5229,2268,2021-08-21,       Herkimer County,36043,449207.0,523534.0,-74327.0
5230,2372,2021-08-21,       Jefferson County,36045,1066034.0,946405.0,119629.0
5231,2476,2021-08-21,       Kings County,36047,16205202.0,18891816.0,-2686614.0
5232,2580,2021-08-21,       Lewis County,36049,134432.0,235480.0,-101048.0
5233,2684,2021-08-21,       Livingston County,36051,430645.0,547021.0,-116376.0
5234,2788,2021-08-21,       Madison County,36053,455625.0,561388.0,-105763.0
5235,2892,2021-08-21,       Monroe County,36055,5972532.0,5975549.0,-3017.0
5236,2996,2021-08-21,       Montgomery County,36057,428024.0,400319.0,27705.0
5237,3100,2021-08-21,       Nassau County,36059,11857761.0,13731824.0,-1874063.0
5238,3204,2021-08-21,       New York County,36061,14861193.0,9333322.0,5527871.0
5239,3308,2021-08-21,       Niagara County,36063,1698480.0,1801415.0,-102935.0
5240,3412,2021-08-21,       Oneida County,36065,1962788.0,1822980.0,139808.0
5241,3516,2021-08-21,       Onondaga County,36067,4118446.0,3666044.0,452402.0
5242,3620,2021-08-21,       Ontario County,36069,1271218.0,963280.0,307938.0
5243,3724,2021-08-21,       Orange County,36071,3427806.0,3607422.0,-179616.0
5244,3828,2021-08-21,       Orleans County,36073,161144.0,293328.0,-132184.0
5245,3932,2021-08-21,       Oswego County,36075,767268.0,1038076.0,-270808.0
5246,4036,2021-08-21,       Otsego County,36077,713295.0,432346.0,280949.0
5247,4140,2021-08-21,       Putnam County,36079,630447.0,1038594.0,-408147.0
5248,4244,2021-08-21,       Queens County,36081,15084491.0,18268042.0,-3183551.0
5249,4348,2021-08-21,       Rensselaer County,36083,1018071.0,1356856.0,-338785.0
5250,4452,2021-08-21,       Richmond County,36085,3300976.0,4366992.0,-1066016.0
5251,4556,2021-08-21,       Rockland County,36087,2366818.0,3013074.0,-646256.0
5252,4764,2021-08-21,       Saratoga County,36091,1779918.0,2028676.0,-248758.0
5253,4868,2021-08-21,       Schenectady County,36093,937443.0,1130347.0,-192904.0
5254,4972,2021-08-21,       Schoharie County,36095,181262.0,252508.0,-71246.0
