,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
1806,2020-09-05,Schenectady County,36093.0,-14.285714285714286,-6.142857142857143,-5.0,-14.0,-34.0,6.428571428571429
1864,2020-09-12,Schenectady County,36093.0,-16.0,-8.571428571428571,-5.0,-14.142857142857142,-38.57142857142857,6.857142857142857
1925,2020-09-19,Schenectady County,36093.0,-15.0,-2.142857142857143,-5.0,-18.857142857142858,-30.857142857142858,6.428571428571429
1986,2020-09-26,Schenectady County,36093.0,-14.571428571428571,-3.7142857142857144,-5.0,-19.285714285714285,-30.0,6.571428571428571
2047,2020-10-03,Schenectady County,36093.0,-15.285714285714286,-0.2857142857142857,-5.0,-20.428571428571427,-29.142857142857142,6.571428571428571
2108,2020-10-10,Schenectady County,36093.0,-15.142857142857142,1.0,-5.0,-18.571428571428573,-31.0,5.285714285714286
2169,2020-10-17,Schenectady County,36093.0,-18.571428571428573,0.2857142857142857,8.571428571428571,-27.285714285714285,-32.0,7.857142857142857
2230,2020-10-24,Schenectady County,36093.0,-19.428571428571427,-0.2857142857142857,-1.0,-25.142857142857142,-29.285714285714285,7.428571428571429
2291,2020-10-31,Schenectady County,36093.0,-18.142857142857142,-0.5714285714285714,7.285714285714286,-28.285714285714285,-29.857142857142858,8.285714285714286
2352,2020-11-07,Schenectady County,36093.0,-20.0,-3.142857142857143,23.285714285714285,-27.857142857142858,-29.0,8.571428571428571
2413,2020-11-14,Schenectady County,36093.0,-19.285714285714285,-3.2857142857142856,18.714285714285715,-31.142857142857142,-30.857142857142858,9.142857142857142
2474,2020-11-21,Schenectady County,36093.0,-21.857142857142858,-4.714285714285714,14.571428571428571,-32.857142857142854,-29.714285714285715,9.714285714285714
2535,2020-11-28,Schenectady County,36093.0,-26.714285714285715,-3.857142857142857,13.142857142857142,-40.0,-42.57142857142857,12.571428571428571
2596,2020-12-05,Schenectady County,36093.0,-21.571428571428573,-6.571428571428571,6.714285714285714,-32.57142857142857,-31.428571428571427,10.428571428571429
2657,2020-12-12,Schenectady County,36093.0,-23.571428571428573,-2.857142857142857,-4.142857142857143,-35.42857142857143,-32.142857142857146,10.714285714285714
2718,2020-12-19,Schenectady County,36093.0,-32.285714285714285,-3.142857142857143,-13.571428571428571,-40.0,-40.57142857142857,14.714285714285714
2779,2020-12-26,Schenectady County,36093.0,-26.714285714285715,8.571428571428571,-18.857142857142858,-42.857142857142854,-45.857142857142854,13.428571428571429
2840,2021-01-02,Schenectady County,36093.0,-28.142857142857142,-0.42857142857142855,-8.285714285714286,-44.285714285714285,-47.285714285714285,15.285714285714286
2901,2021-01-09,Schenectady County,36093.0,-30.285714285714285,-2.0,-12.428571428571429,-40.142857142857146,-35.714285714285715,12.857142857142858
2962,2021-01-16,Schenectady County,36093.0,-31.428571428571427,-6.0,-13.571428571428571,-41.57142857142857,-35.42857142857143,12.285714285714286
3023,2021-01-23,Schenectady County,36093.0,-32.285714285714285,-9.0,-14.0,-42.285714285714285,-37.0,12.714285714285714
3084,2021-01-30,Schenectady County,36093.0,-34.857142857142854,-11.285714285714286,-25.714285714285715,-41.714285714285715,-34.857142857142854,12.714285714285714
3145,2021-02-06,Schenectady County,36093.0,-31.857142857142858,-5.142857142857143,-20.571428571428573,-39.285714285714285,-34.57142857142857,12.571428571428571
3206,2021-02-13,Schenectady County,36093.0,-31.0,-0.5714285714285714,-21.714285714285715,-36.714285714285715,-32.714285714285715,11.428571428571429
3267,2021-02-20,Schenectady County,36093.0,-29.285714285714285,-2.142857142857143,-20.428571428571427,-40.57142857142857,-38.142857142857146,12.714285714285714
3328,2021-02-27,Schenectady County,36093.0,-25.857142857142858,-0.5714285714285714,0.14285714285714285,-34.57142857142857,-31.428571428571427,10.428571428571429
3389,2021-03-06,Schenectady County,36093.0,-23.142857142857142,2.5714285714285716,-10.285714285714286,-33.285714285714285,-31.571428571428573,10.142857142857142
3450,2021-03-13,Schenectady County,36093.0,-17.142857142857142,5.0,-0.7142857142857143,-28.285714285714285,-31.571428571428573,8.714285714285714
3511,2021-03-20,Schenectady County,36093.0,-15.428571428571429,3.5714285714285716,3.4285714285714284,-31.285714285714285,-30.857142857142858,8.857142857142858
3572,2021-03-27,Schenectady County,36093.0,-12.142857142857142,5.0,4.142857142857143,-27.142857142857142,-29.857142857142858,7.571428571428571
3633,2021-04-03,Schenectady County,36093.0,-12.142857142857142,12.142857142857142,2.857142857142857,-32.142857142857146,-32.142857142857146,8.571428571428571
3694,2021-04-10,Schenectady County,36093.0,-14.0,2.2857142857142856,1.0,-22.285714285714285,-36.714285714285715,6.857142857142857
3755,2021-04-17,Schenectady County,36093.0,-14.714285714285714,3.7142857142857144,-2.7142857142857144,-26.714285714285715,-30.714285714285715,7.857142857142857
3816,2021-04-24,Schenectady County,36093.0,-13.571428571428571,4.285714285714286,-0.2857142857142857,-27.0,-30.428571428571427,7.285714285714286
3877,2021-05-01,Schenectady County,36093.0,-13.428571428571429,3.7142857142857144,12.285714285714286,-26.428571428571427,-30.428571428571427,7.428571428571429
3938,2021-05-08,Schenectady County,36093.0,-10.285714285714286,10.285714285714286,11.714285714285714,-25.857142857142858,-30.285714285714285,6.428571428571429
3999,2021-05-15,Schenectady County,36093.0,-9.285714285714286,8.285714285714286,1.0,-20.428571428571427,-31.142857142857142,5.428571428571429
4060,2021-05-22,Schenectady County,36093.0,-6.0,12.142857142857142,1.0,-17.142857142857142,-31.428571428571427,4.714285714285714
4121,2021-05-29,Schenectady County,36093.0,-8.142857142857142,12.142857142857142,13.0,-21.142857142857142,-32.0,5.428571428571429
4182,2021-06-05,Schenectady County,36093.0,-10.0,11.0,39.0,-21.285714285714285,-36.142857142857146,6.142857142857143
4243,2021-06-12,Schenectady County,36093.0,-5.285714285714286,13.285714285714286,39.0,-18.714285714285715,-29.714285714285715,4.571428571428571
4304,2021-06-19,Schenectady County,36093.0,-4.142857142857143,16.714285714285715,23.571428571428573,-19.428571428571427,-30.714285714285715,4.142857142857143
4365,2021-06-26,Schenectady County,36093.0,-4.428571428571429,20.0,21.0,-17.571428571428573,-32.42857142857143,3.857142857142857
4426,2021-07-03,Schenectady County,36093.0,-8.714285714285714,18.0,21.0,-21.142857142857142,-36.714285714285715,4.714285714285714
4487,2021-07-10,Schenectady County,36093.0,-12.285714285714286,15.142857142857142,21.0,-24.0,-41.57142857142857,5.285714285714286
4548,2021-07-17,Schenectady County,36093.0,-7.714285714285714,17.142857142857142,21.0,-18.714285714285715,-34.857142857142854,4.714285714285714
4609,2021-07-24,Schenectady County,36093.0,-7.428571428571429,17.857142857142858,21.0,-21.571428571428573,-34.142857142857146,3.857142857142857
4670,2021-07-31,Schenectady County,36093.0,-8.428571428571429,17.428571428571427,21.0,-21.571428571428573,-33.57142857142857,4.285714285714286
4731,2021-08-07,Schenectady County,36093.0,-9.0,20.857142857142858,21.0,-20.0,-34.285714285714285,4.0
4792,2021-08-14,Schenectady County,36093.0,-9.857142857142858,18.428571428571427,21.0,-21.571428571428573,-35.142857142857146,4.428571428571429
4853,2021-08-21,Schenectady County,36093.0,-10.285714285714286,14.428571428571429,13.714285714285714,-20.142857142857142,-35.42857142857143,4.571428571428571
4914,2021-08-28,Schenectady County,36093.0,-10.428571428571429,12.0,53.0,-22.428571428571427,-35.0,5.285714285714286
4975,2021-09-04,Schenectady County,36093.0,-7.857142857142857,16.428571428571427,32.42857142857143,-20.285714285714285,-34.285714285714285,4.285714285714286
5036,2021-09-11,Schenectady County,36093.0,-8.285714285714286,18.285714285714285,17.0,-20.428571428571427,-37.0,4.857142857142857
5097,2021-09-18,Schenectady County,36093.0,-8.714285714285714,15.857142857142858,18.714285714285715,-16.571428571428573,-30.857142857142858,3.7142857142857144
5158,2021-09-25,Schenectady County,36093.0,-10.714285714285714,15.142857142857142,20.0,-16.0,-27.857142857142858,3.4285714285714284
5219,2021-10-02,Schenectady County,36093.0,-9.571428571428571,17.714285714285715,20.0,-13.142857142857142,-26.142857142857142,3.2857142857142856
5280,2021-10-09,Schenectady County,36093.0,-11.714285714285714,16.0,-4.0,-18.857142857142858,-26.285714285714285,4.285714285714286
5341,2021-10-16,Schenectady County,36093.0,-12.0,15.714285714285714,-8.0,-24.142857142857142,-29.428571428571427,5.0
5402,2021-10-23,Schenectady County,36093.0,-9.714285714285714,17.0,-8.0,-25.285714285714285,-25.714285714285715,4.0
5463,2021-10-30,Schenectady County,36093.0,-10.142857142857142,17.714285714285715,23.571428571428573,-28.428571428571427,-25.571428571428573,5.285714285714286
5524,2021-11-06,Schenectady County,36093.0,-9.857142857142858,18.142857142857142,34.285714285714285,-22.142857142857142,-25.571428571428573,5.142857142857143
5585,2021-11-13,Schenectady County,36093.0,-10.857142857142858,15.571428571428571,33.285714285714285,-21.714285714285715,-27.285714285714285,6.0
5646,2021-11-20,Schenectady County,36093.0,-9.857142857142858,18.0,8.571428571428571,-20.571428571428573,-23.285714285714285,4.857142857142857
5707,2021-11-27,Schenectady County,36093.0,-18.428571428571427,16.0,3.5714285714285716,-30.285714285714285,-40.42857142857143,8.571428571428571
5768,2021-12-04,Schenectady County,36093.0,-14.0,13.571428571428571,-8.285714285714286,-23.857142857142858,-23.857142857142858,5.428571428571429
5829,2021-12-11,Schenectady County,36093.0,-13.857142857142858,14.285714285714286,-8.0,-24.857142857142858,-23.142857142857142,5.857142857142857
5890,2021-12-18,Schenectady County,36093.0,-11.142857142857142,18.857142857142858,7.142857142857143,-25.0,-22.428571428571427,5.428571428571429
5951,2021-12-25,Schenectady County,36093.0,-14.857142857142858,23.0,-10.571428571428571,-33.142857142857146,-38.42857142857143,8.0
6012,2022-01-01,Schenectady County,36093.0,-20.142857142857142,14.428571428571429,6.0,-34.142857142857146,-45.857142857142854,11.571428571428571
6073,2022-01-08,Schenectady County,36093.0,-25.285714285714285,14.0,-16.0,-33.142857142857146,-29.428571428571427,10.285714285714286
6134,2022-01-15,Schenectady County,36093.0,-28.714285714285715,7.714285714285714,-25.142857142857142,-35.42857142857143,-30.714285714285715,10.428571428571429
6195,2022-01-22,Schenectady County,36093.0,-28.857142857142858,3.5714285714285716,-11.714285714285714,-36.285714285714285,-31.0,9.857142857142858
6256,2022-01-29,Schenectady County,36093.0,-24.142857142857142,5.714285714285714,-8.0,-32.714285714285715,-24.428571428571427,8.0
6317,2022-02-05,Schenectady County,36093.0,-26.714285714285715,7.714285714285714,-11.142857142857142,-28.714285714285715,-27.714285714285715,9.714285714285714
6378,2022-02-12,Schenectady County,36093.0,-17.428571428571427,13.571428571428571,0.14285714285714285,-23.714285714285715,-21.714285714285715,6.0
6439,2022-02-19,Schenectady County,36093.0,-21.285714285714285,10.571428571428571,-7.0,-28.142857142857142,-22.142857142857142,6.142857142857143
6500,2022-02-26,Schenectady County,36093.0,-20.142857142857142,5.428571428571429,-7.0,-32.857142857142854,-35.42857142857143,9.285714285714286
6561,2022-03-05,Schenectady County,36093.0,-16.714285714285715,7.857142857142857,-5.571428571428571,-28.857142857142858,-20.857142857142858,5.142857142857143
6622,2022-03-12,Schenectady County,36093.0,-24.428571428571427,2.5714285714285716,-8.857142857142858,-38.285714285714285,-23.714285714285715,6.571428571428571
6683,2022-03-19,Schenectady County,36093.0,-16.714285714285715,7.428571428571429,11.285714285714286,-32.42857142857143,-22.0,4.857142857142857
6744,2022-03-26,Schenectady County,36093.0,-14.714285714285714,5.571428571428571,24.571428571428573,-37.285714285714285,-22.0,4.714285714285714
6805,2022-04-02,Schenectady County,36093.0,-17.571428571428573,5.857142857142857,6.714285714285714,-37.857142857142854,-20.714285714285715,4.714285714285714
6866,2022-04-09,Schenectady County,36093.0,-16.285714285714285,9.857142857142858,-10.0,-33.57142857142857,-21.0,4.285714285714286
6927,2022-04-16,Schenectady County,36093.0,-11.285714285714286,18.0,-14.0,-31.142857142857142,-24.0,4.142857142857143
6988,2022-04-23,Schenectady County,36093.0,-20.571428571428573,3.2857142857142856,13.428571428571429,-37.857142857142854,-33.142857142857146,5.857142857142857
7049,2022-04-30,Schenectady County,36093.0,-10.714285714285714,12.714285714285714,14.0,-31.571428571428573,-22.285714285714285,3.2857142857142856
7110,2022-05-07,Schenectady County,36093.0,-8.142857142857142,15.142857142857142,10.0,-30.428571428571427,-23.0,3.0
7171,2022-05-14,Schenectady County,36093.0,-7.714285714285714,16.142857142857142,7.0,-26.857142857142858,-22.857142857142858,2.0
7232,2022-05-21,Schenectady County,36093.0,-10.142857142857142,11.0,13.428571428571429,-30.571428571428573,-23.285714285714285,3.0
7293,2022-05-28,Schenectady County,36093.0,-7.714285714285714,16.857142857142858,22.0,-30.428571428571427,-25.142857142857142,2.5714285714285716
7354,2022-06-04,Schenectady County,36093.0,-10.0,15.857142857142858,20.285714285714285,-24.0,-30.142857142857142,2.857142857142857
7415,2022-06-11,Schenectady County,36093.0,-7.428571428571429,15.0,19.0,-24.571428571428573,-21.571428571428573,1.5714285714285714
7476,2022-06-18,Schenectady County,36093.0,-6.285714285714286,16.714285714285715,19.0,-24.571428571428573,-23.714285714285715,2.0
7537,2022-06-25,Schenectady County,36093.0,-7.285714285714286,15.142857142857142,19.0,-25.0,-29.285714285714285,2.5714285714285716
7598,2022-07-02,Schenectady County,36093.0,-7.857142857142857,16.714285714285715,19.0,-24.428571428571427,-31.142857142857142,2.4285714285714284
7659,2022-07-09,Schenectady County,36093.0,-15.714285714285714,13.857142857142858,19.0,-28.285714285714285,-37.714285714285715,3.5714285714285716
7720,2022-07-16,Schenectady County,36093.0,-12.142857142857142,11.714285714285714,19.0,-24.428571428571427,-29.857142857142858,2.4285714285714284
7781,2022-07-23,Schenectady County,36093.0,-12.857142857142858,11.857142857142858,19.0,-28.142857142857142,-30.0,4.428571428571429
7842,2022-07-30,Schenectady County,36093.0,-11.571428571428571,5.285714285714286,19.0,-28.0,-30.428571428571427,3.5714285714285716
7903,2022-08-06,Schenectady County,36093.0,-10.285714285714286,6.428571428571429,19.0,-26.142857142857142,-30.428571428571427,3.142857142857143
7964,2022-08-13,Schenectady County,36093.0,-11.857142857142858,6.142857142857143,19.0,-26.285714285714285,-30.571428571428573,3.0
8025,2022-08-20,Schenectady County,36093.0,-11.142857142857142,5.714285714285714,19.0,-26.428571428571427,-30.714285714285715,4.857142857142857
8086,2022-08-27,Schenectady County,36093.0,-11.857142857142858,4.714285714285714,19.0,-27.285714285714285,-31.0,5.285714285714286
8147,2022-09-03,Schenectady County,36093.0,-10.0,5.714285714285714,19.0,-26.142857142857142,-30.714285714285715,3.142857142857143
8208,2022-09-10,Schenectady County,36093.0,-12.428571428571429,5.285714285714286,13.571428571428571,-28.714285714285715,-34.285714285714285,4.0
8269,2022-09-17,Schenectady County,36093.0,-12.857142857142858,2.7142857142857144,13.571428571428571,-25.571428571428573,-27.142857142857142,2.5714285714285716
8330,2022-09-24,Schenectady County,36093.0,-14.285714285714286,2.4285714285714284,13.0,-27.857142857142858,-27.857142857142858,3.0
8391,2022-10-01,Schenectady County,36093.0,-12.857142857142858,7.142857142857143,13.0,-22.857142857142858,-25.857142857142858,2.7142857142857144
8452,2022-10-08,Schenectady County,36093.0,-13.428571428571429,9.0,13.0,-24.142857142857142,-25.285714285714285,3.0
8513,2022-10-15,Schenectady County,36093.0,-13.428571428571429,4.714285714285714,13.0,-28.285714285714285,-28.142857142857142,3.4285714285714284
0,2020-02-15,Schoharie County,36095.0,12.0,-11.0,0.0,0.0,2.0,0.0
1,2020-02-22,Schoharie County,36095.0,7.428571428571429,3.2857142857142856,0.0,0.0,-8.571428571428571,2.4285714285714284
2,2020-02-29,Schoharie County,36095.0,11.857142857142858,-1.7142857142857142,0.0,0.0,5.571428571428571,0.5714285714285714
3,2020-03-07,Schoharie County,36095.0,13.714285714285714,7.857142857142857,0.0,0.0,6.285714285714286,-0.14285714285714285
4,2020-03-14,Schoharie County,36095.0,14.571428571428571,20.714285714285715,0.0,0.0,4.285714285714286,0.42857142857142855
5,2020-03-21,Schoharie County,36095.0,-18.571428571428573,26.285714285714285,0.0,0.0,-20.0,3.0
6,2020-03-28,Schoharie County,36095.0,-35.142857142857146,-8.0,0.0,0.0,-33.285714285714285,3.0
7,2020-04-04,Schoharie County,36095.0,-33.285714285714285,-15.142857142857142,0.0,0.0,-36.142857142857146,3.0
8,2020-04-11,Schoharie County,36095.0,-31.0,-4.0,0.0,0.0,-35.714285714285715,3.0
9,2020-04-18,Schoharie County,36095.0,-31.0,-4.0,0.0,0.0,-35.714285714285715,3.0
